time_sec,ECG_I,ECG_I_filtered,,,X2:ECG(raw),,X2:ECG(filt)
13.9667,0.8484,0.3341,,,848.4,,334.1
13.97,0.8553,0.3376,,,855.3,,337.6
13.9733,0.8637,0.3451,,,863.7,,345.1
13.9767,0.8814,0.3648,,,881.4,,364.8
13.98,0.8997,0.379,,,899.7,,379
13.9833,0.906,0.3862,,,906,,386.2
13.9867,0.9168,0.397,,,916.8,,397
13.99,0.9309,0.4074,,,930.9,,407.4
13.9933,0.9333,0.4121,,,933.3,,412.1
13.9967,0.9351,0.4115,,,935.1,,411.5
14,0.9333,0.4076,,,933.3,,407.6
14.0033,0.9294,0.4067,,,929.4,,406.7
14.0067,0.9375,0.4093,,,937.5,,409.3
14.01,0.9342,0.4079,,,934.2,,407.9
14.0133,0.9312,0.4052,,,931.2,,405.2
14.0167,0.939,0.4068,,,939,,406.8
14.02,0.9321,0.407,,,932.1,,407
14.0233,0.9378,0.404,,,937.8,,404
14.0267,0.9321,0.4028,,,932.1,,402.8
14.03,0.9327,0.4006,,,932.7,,400.6
14.0333,0.9297,0.396,,,929.7,,396
14.0367,0.9276,0.3949,,,927.6,,394.9
14.04,0.9297,0.395,,,929.7,,395
14.0433,0.9267,0.3909,,,926.7,,390.9
14.0467,0.9225,0.3873,,,922.5,,387.3
14.05,0.9237,0.386,,,923.7,,386
14.0533,0.9192,0.3818,,,919.2,,381.8
14.0567,0.9174,0.3791,,,917.4,,379.1
14.06,0.9207,0.3809,,,920.7,,380.9
14.0633,0.9168,0.3772,,,916.8,,377.2
14.0667,0.9072,0.366,,,907.2,,366
14.07,0.8991,0.3579,,,899.1,,357.9
14.0733,0.8967,0.3538,,,896.7,,353.8
14.0767,0.8916,0.3491,,,891.6,,349.1
14.08,0.8925,0.3485,,,892.5,,348.5
14.0833,0.8952,0.3498,,,895.2,,349.8
14.0867,0.8865,0.3432,,,886.5,,343.2
14.09,0.8814,0.3329,,,881.4,,332.9
14.0933,0.8736,0.3289,,,873.6,,328.9
14.0967,0.8745,0.3268,,,874.5,,326.8
14.1,0.8709,0.3213,,,870.9,,321.3
14.1033,0.8628,0.3172,,,862.8,,317.2
14.1067,0.8673,0.3146,,,867.3,,314.6
14.11,0.8574,0.3099,,,857.4,,309.9
14.1133,0.8571,0.3055,,,857.1,,305.5
14.1167,0.8532,0.3019,,,853.2,,301.9
14.12,0.8466,0.295,,,846.6,,295
14.1233,0.8403,0.2881,,,840.3,,288.1
14.1267,0.84,0.286,,,840,,286
14.13,0.8373,0.2848,,,837.3,,284.8
14.1333,0.8358,0.2809,,,835.8,,280.9
14.1367,0.8325,0.2773,,,832.5,,277.3
14.14,0.8286,0.2742,,,828.6,,274.2
14.1433,0.8253,0.2684,,,825.3,,268.4
14.1467,0.8178,0.2614,,,817.8,,261.4
14.15,0.8121,0.2561,,,812.1,,256.1
14.1533,0.8127,0.253,,,812.7,,253
14.1567,0.8076,0.252,,,807.6,,252
14.16,0.8127,0.2514,,,812.7,,251.4
14.1633,0.8046,0.2478,,,804.6,,247.8
14.1667,0.8046,0.2429,,,804.6,,242.9
14.17,0.8019,0.2432,,,801.9,,243.2
14.1733,0.8121,0.2506,,,812.1,,250.6
14.1767,0.8232,0.2618,,,823.2,,261.8
14.18,0.834,0.273,,,834,,273
14.1833,0.8448,0.2815,,,844.8,,281.5
14.1867,0.852,0.2888,,,852,,288.8
14.19,0.8604,0.2984,,,860.4,,298.4
14.1933,0.8769,0.3095,,,876.9,,309.5
14.1967,0.8796,0.3182,,,879.6,,318.2
14.2,0.8931,0.3243,,,893.1,,324.3
14.2033,0.8952,0.3309,,,895.2,,330.9
14.2067,0.9033,0.3352,,,903.3,,335.2
14.21,0.9009,0.3336,,,900.9,,333.6
14.2133,0.9015,0.3328,,,901.5,,332.8
14.2167,0.9084,0.3393,,,908.4,,339.3
14.22,0.9141,0.3444,,,914.1,,344.4
14.2233,0.9138,0.3428,,,913.8,,342.8
14.2267,0.915,0.3437,,,915,,343.7
14.23,0.9204,0.349,,,920.4,,349
14.2333,0.9246,0.3503,,,924.6,,350.3
14.2367,0.921,0.3491,,,921,,349.1
14.24,0.9231,0.3479,,,923.1,,347.9
14.2433,0.9189,0.3436,,,918.9,,343.6
14.2467,0.9156,0.341,,,915.6,,341
14.25,0.9213,0.3438,,,921.3,,343.8
14.2533,0.9216,0.3445,,,921.6,,344.5
14.2567,0.9192,0.3424,,,919.2,,342.4
14.26,0.9222,0.3419,,,922.2,,341.9
14.2633,0.9159,0.338,,,915.9,,338
14.2667,0.9135,0.3328,,,913.5,,332.8
14.27,0.9162,0.3356,,,916.2,,335.6
14.2733,0.9204,0.3389,,,920.4,,338.9
14.2767,0.9153,0.3338,,,915.3,,333.8
14.28,0.9132,0.3292,,,913.2,,329.2
14.2833,0.9102,0.3282,,,910.2,,328.2
14.2867,0.9096,0.3242,,,909.6,,324.2
14.29,0.9057,0.3214,,,905.7,,321.4
14.2933,0.9096,0.3244,,,909.6,,324.4
14.2967,0.9123,0.3252,,,912.3,,325.2
14.3,0.9054,0.3196,,,905.4,,319.6
14.3033,0.9009,0.3125,,,900.9,,312.5
14.3067,0.8952,0.3077,,,895.2,,307.7
14.31,0.8955,0.3059,,,895.5,,305.9
14.3133,0.8943,0.3059,,,894.3,,305.9
14.3167,0.8988,0.3076,,,898.8,,307.6
14.32,0.9,0.3099,,,900,,309.9
14.3233,0.8979,0.3069,,,897.9,,306.9
14.3267,0.8907,0.2971,,,890.7,,297.1
14.33,0.8811,0.2905,,,881.1,,290.5
14.3333,0.8856,0.2909,,,885.6,,290.9
14.3367,0.8838,0.29,,,883.8,,290
14.34,0.8787,0.2854,,,878.7,,285.4
14.3433,0.8796,0.2828,,,879.6,,282.8
14.3467,0.8772,0.2829,,,877.2,,282.9
14.35,0.8793,0.2825,,,879.3,,282.5
14.3533,0.8772,0.2807,,,877.2,,280.7
14.3567,0.876,0.2778,,,876,,277.8
14.36,0.8718,0.2755,,,871.8,,275.5
14.3633,0.8748,0.2739,,,874.8,,273.9
14.3667,0.8664,0.2692,,,866.4,,269.2
14.37,0.8631,0.2627,,,863.1,,262.7
14.3733,0.8607,0.26,,,860.7,,260
14.3767,0.8604,0.2604,,,860.4,,260.4
14.38,0.8622,0.261,,,862.2,,261
14.3833,0.8658,0.2621,,,865.8,,262.1
14.3867,0.8604,0.2611,,,860.4,,261.1
14.39,0.8613,0.2551,,,861.3,,255.1
14.3933,0.8511,0.2497,,,851.1,,249.7
14.3967,0.8526,0.2484,,,852.6,,248.4
14.4,0.8529,0.247,,,852.9,,247
14.4033,0.8475,0.2443,,,847.5,,244.3
14.4067,0.8502,0.2433,,,850.2,,243.3
14.41,0.849,0.2435,,,849,,243.5
14.4133,0.8496,0.2428,,,849.6,,242.8
14.4167,0.8469,0.2405,,,846.9,,240.5
14.42,0.8442,0.2354,,,844.2,,235.4
14.4233,0.8352,0.2283,,,835.2,,228.3
14.4267,0.8316,0.2229,,,831.6,,222.9
14.43,0.8322,0.2221,,,832.2,,222.1
14.4333,0.8313,0.224,,,831.3,,224
14.4367,0.8349,0.2228,,,834.9,,222.8
14.44,0.8259,0.2168,,,825.9,,216.8
14.4433,0.8229,0.2119,,,822.9,,211.9
14.4467,0.8214,0.2097,,,821.4,,209.7
14.45,0.8166,0.2053,,,816.6,,205.3
14.4533,0.813,0.2008,,,813,,200.8
14.4567,0.8148,0.2023,,,814.8,,202.3
14.46,0.8199,0.2064,,,819.9,,206.4
14.4633,0.8181,0.206,,,818.1,,206
14.4667,0.8169,0.2012,,,816.9,,201.2
14.47,0.81,0.1979,,,810,,197.9
14.4733,0.8142,0.1975,,,814.2,,197.5
14.4767,0.8094,0.1962,,,809.4,,196.2
14.48,0.81,0.1928,,,810,,192.8
14.4833,0.8061,0.1916,,,806.1,,191.6
14.4867,0.8106,0.1937,,,810.6,,193.7
14.49,0.8118,0.1947,,,811.8,,194.7
14.4933,0.8085,0.1927,,,808.5,,192.7
14.4967,0.807,0.1881,,,807,,188.1
14.5,0.801,0.1839,,,801,,183.9
14.5033,0.8004,0.1825,,,800.4,,182.5
14.5067,0.7998,0.1799,,,799.8,,179.9
14.51,0.7926,0.1751,,,792.6,,175.1
14.5133,0.7953,0.1752,,,795.3,,175.2
14.5167,0.7986,0.1784,,,798.6,,178.4
14.52,0.7938,0.1753,,,793.8,,175.3
14.5233,0.792,0.1695,,,792,,169.5
14.5267,0.7875,0.1683,,,787.5,,168.3
14.53,0.7896,0.1677,,,789.6,,167.7
14.5333,0.7896,0.1677,,,789.6,,167.7
14.5367,0.7917,0.1709,,,791.7,,170.9
14.54,0.7938,0.1703,,,793.8,,170.3
14.5433,0.7875,0.1659,,,787.5,,165.9
14.5467,0.7911,0.1676,,,791.1,,167.6
14.55,0.7923,0.1692,,,792.3,,169.2
14.5533,0.786,0.1624,,,786,,162.4
14.5567,0.7833,0.1592,,,783.3,,159.2
14.56,0.7875,0.1633,,,787.5,,163.3
14.5633,0.7851,0.1607,,,785.1,,160.7
14.5667,0.7785,0.1528,,,778.5,,152.8
14.57,0.7779,0.1539,,,777.9,,153.9
14.5733,0.7887,0.1616,,,788.7,,161.6
14.5767,0.7899,0.1652,,,789.9,,165.2
14.58,0.7902,0.1633,,,790.2,,163.3
14.5833,0.7878,0.161,,,787.8,,161
14.5867,0.7908,0.164,,,790.8,,164
14.59,0.7971,0.1702,,,797.1,,170.2
14.5933,0.7989,0.1697,,,798.9,,169.7
14.5967,0.7875,0.1615,,,787.5,,161.5
14.6,0.7851,0.1548,,,785.1,,154.8
14.6033,0.7776,0.15,,,777.6,,150
14.6067,0.7695,0.1403,,,769.5,,140.3
14.61,0.7593,0.1301,,,759.3,,130.1
14.6133,0.7593,0.1294,,,759.3,,129.4
14.6167,0.762,0.1329,,,762,,132.9
14.62,0.7563,0.1258,,,756.3,,125.8
14.6233,0.7428,0.1119,,,742.8,,111.9
14.6267,0.7377,0.1088,,,737.7,,108.8
14.63,0.7491,0.1164,,,749.1,,116.4
14.6333,0.75,0.1201,,,750,,120.1
14.6367,0.7485,0.1173,,,748.5,,117.3
14.64,0.7479,0.1153,,,747.9,,115.3
14.6433,0.7476,0.1171,,,747.6,,117.1
14.6467,0.7533,0.1204,,,753.3,,120.4
14.65,0.7536,0.122,,,753.6,,122
14.6533,0.7542,0.1208,,,754.2,,120.8
14.6567,0.75,0.1186,,,750,,118.6
14.66,0.7512,0.1168,,,751.2,,116.8
14.6633,0.7482,0.1154,,,748.2,,115.4
14.6667,0.7449,0.1123,,,744.9,,112.3
14.67,0.7422,0.1066,,,742.2,,106.6
14.6733,0.7374,0.1051,,,737.4,,105.1
14.6767,0.7446,0.1098,,,744.6,,109.8
14.68,0.7455,0.1108,,,745.5,,110.8
14.6833,0.7407,0.1063,,,740.7,,106.3
14.6867,0.7371,0.103,,,737.1,,103
14.69,0.7377,0.1011,,,737.7,,101.1
14.6933,0.7329,0.099,,,732.9,,99
14.6967,0.7344,0.0987,,,734.4,,98.7
14.7,0.7359,0.0993,,,735.9,,99.3
14.7033,0.7341,0.0989,,,734.1,,98.9
14.7067,0.732,0.0964,,,732,,96.4
14.71,0.732,0.0941,,,732,,94.1
14.7133,0.7452,0.1099,,,745.2,,109.9
14.7167,0.8016,0.1654,,,801.6,,165.4
14.72,0.8829,0.243,,,882.9,,243
14.7233,0.906,0.2702,,,906,,270.2
14.7267,0.8166,0.1789,,,816.6,,178.9
14.73,0.6192,-0.0233,,,619.2,,-23.3
14.7333,0.3504,-0.2814,,,350.4,,-281.4
14.7367,0.0831,-0.5577,,,83.1,,-557.7
14.74,-0.1629,-0.7972,,,-162.9,,-797.2
14.7433,-0.2784,-0.9086,,,-278.4,,-908.6
14.7467,-0.2181,-0.8525,,,-218.1,,-852.5
14.75,-0.0285,-0.657,,,-28.5,,-657
14.7533,0.2526,-0.3756,,,252.6,,-375.6
14.7567,0.504,-0.1252,,,504,,-125.2
14.76,0.5997,-0.0312,,,599.7,,-31.2
14.7633,0.558,-0.065,,,558,,-65
14.7667,0.5385,-0.0965,,,538.5,,-96.5
14.77,0.5454,-0.078,,,545.4,,-78
14.7733,0.5916,-0.0374,,,591.6,,-37.4
14.7767,0.636,0.0059,,,636,,5.9
14.78,0.6612,0.0354,,,661.2,,35.4
14.7833,0.6735,0.0448,,,673.5,,44.8
14.7867,0.6828,0.0526,,,682.8,,52.6
14.79,0.6894,0.0635,,,689.4,,63.5
14.7933,0.6987,0.0687,,,698.7,,68.7
14.7967,0.7023,0.0731,,,702.3,,73.1
14.8,0.7065,0.0788,,,706.5,,78.8
14.8033,0.7104,0.0809,,,710.4,,80.9
14.8067,0.714,0.0832,,,714,,83.2
14.81,0.7122,0.0857,,,712.2,,85.7
14.8133,0.7158,0.0833,,,715.8,,83.3
14.8167,0.711,0.0822,,,711,,82.2
14.82,0.7134,0.0845,,,713.4,,84.5
14.8233,0.7134,0.081,,,713.4,,81
14.8267,0.7035,0.0748,,,703.5,,74.8
14.83,0.705,0.0747,,,705,,74.7
14.8333,0.708,0.0755,,,708,,75.5
14.8367,0.7023,0.074,,,702.3,,74
14.84,0.7086,0.0756,,,708.6,,75.6
14.8433,0.7071,0.0772,,,707.1,,77.2
14.8467,0.7062,0.0739,,,706.2,,73.9
14.85,0.6996,0.0699,,,699.6,,69.9
14.8533,0.702,0.0675,,,702,,67.5
14.8567,0.6951,0.0667,,,695.1,,66.7
14.86,0.7035,0.0691,,,703.5,,69.1
14.8633,0.6996,0.0683,,,699.6,,68.3
14.8667,0.6906,0.0597,,,690.6,,59.7
14.87,0.6891,0.0547,,,689.1,,54.7
14.8733,0.6885,0.0581,,,688.5,,58.1
14.8767,0.6927,0.0593,,,692.7,,59.3
14.88,0.6876,0.055,,,687.6,,55
14.8833,0.6834,0.0508,,,683.4,,50.8
14.8867,0.6795,0.0471,,,679.5,,47.1
14.89,0.6759,0.0422,,,675.9,,42.2
14.8933,0.6687,0.0365,,,668.7,,36.5
14.8967,0.6648,0.0318,,,664.8,,31.8
14.9,0.666,0.0318,,,666,,31.8
14.9033,0.6657,0.0342,,,665.7,,34.2
14.9067,0.6657,0.0309,,,665.7,,30.9
14.91,0.6552,0.0229,,,655.2,,22.9
14.9133,0.6513,0.0175,,,651.3,,17.5
14.9167,0.6471,0.0144,,,647.1,,14.4
14.92,0.6459,0.0109,,,645.9,,10.9
14.9233,0.6384,0.0077,,,638.4,,7.7
14.9267,0.6399,0.0034,,,639.9,,3.4
14.93,0.6294,-0.0015,,,629.4,,-1.5
14.9333,0.6297,-0.0047,,,629.7,,-4.7
14.9367,0.6252,-0.0084,,,625.2,,-8.4
14.94,0.6189,-0.0138,,,618.9,,-13.8
14.9433,0.6159,-0.0175,,,615.9,,-17.5
14.9467,0.6138,-0.0204,,,613.8,,-20.4
14.95,0.6078,-0.0238,,,607.8,,-23.8
14.9533,0.6093,-0.0252,,,609.3,,-25.2
14.9567,0.6051,-0.0275,,,605.1,,-27.5
14.96,0.6,-0.0329,,,600,,-32.9
14.9633,0.5982,-0.0348,,,598.2,,-34.8
14.9667,0.5982,-0.0356,,,598.2,,-35.6
14.97,0.588,-0.0428,,,588,,-42.8
14.9733,0.5886,-0.0465,,,588.6,,-46.5
14.9767,0.5928,-0.0382,,,592.8,,-38.2
14.98,0.6006,-0.0319,,,600.6,,-31.9
14.9833,0.5997,-0.0343,,,599.7,,-34.3
14.9867,0.5964,-0.0342,,,596.4,,-34.2
14.99,0.6048,-0.0282,,,604.8,,-28.2
14.9933,0.6138,-0.0196,,,613.8,,-19.6
14.9967,0.6231,-0.0068,,,623.1,,-6.8
15,0.6393,0.0048,,,639.3,,4.8
15.0033,0.642,0.0103,,,642,,10.3
15.0067,0.6486,0.0174,,,648.6,,17.4
15.01,0.6645,0.03,,,664.5,,30
15.0133,0.6726,0.0415,,,672.6,,41.5
15.0167,0.6822,0.0499,,,682.2,,49.9
15.02,0.6909,0.0561,,,690.9,,56.1
15.0233,0.6894,0.0594,,,689.4,,59.4
15.0267,0.6987,0.0633,,,698.7,,63.3
15.03,0.699,0.0674,,,699,,67.4
15.0333,0.702,0.0677,,,702,,67.7
15.0367,0.7005,0.0685,,,700.5,,68.5
15.04,0.7077,0.0717,,,707.7,,71.7
15.0433,0.7005,0.0703,,,700.5,,70.3
15.0467,0.7059,0.0683,,,705.9,,68.3
15.05,0.7038,0.0728,,,703.8,,72.8
15.0533,0.7116,0.0759,,,711.6,,75.9
15.0567,0.708,0.0737,,,708,,73.7
15.06,0.7068,0.073,,,706.8,,73
15.0633,0.7086,0.0738,,,708.6,,73.8
15.0667,0.7083,0.0722,,,708.3,,72.2
15.07,0.7023,0.0703,,,702.3,,70.3
15.0733,0.7068,0.0679,,,706.8,,67.9
15.0767,0.6987,0.0671,,,698.7,,67.1
15.08,0.7086,0.0707,,,708.6,,70.7
15.0833,0.7059,0.0717,,,705.9,,71.7
15.0867,0.7023,0.0658,,,702.3,,65.8
15.09,0.6978,0.063,,,697.8,,63
15.0933,0.7041,0.0666,,,704.1,,66.6
15.0967,0.7023,0.0682,,,702.3,,68.2
15.1,0.7047,0.0665,,,704.7,,66.5
15.1033,0.7011,0.0665,,,701.1,,66.5
15.1067,0.7056,0.0675,,,705.6,,67.5
15.11,0.7005,0.0654,,,700.5,,65.4
15.1133,0.6975,0.0595,,,697.5,,59.5
15.1167,0.6918,0.0558,,,691.8,,55.8
15.12,0.6954,0.0582,,,695.4,,58.2
15.1233,0.6972,0.06,,,697.2,,60
15.1267,0.6957,0.0582,,,695.7,,58.2
15.13,0.696,0.0597,,,696,,59.7
15.1333,0.7029,0.0634,,,702.9,,63.4
15.1367,0.6975,0.0624,,,697.5,,62.4
15.14,0.7011,0.0609,,,701.1,,60.9
15.1433,0.6996,0.0637,,,699.6,,63.7
15.1467,0.7041,0.0646,,,704.1,,64.6
15.15,0.699,0.0619,,,699,,61.9
15.1533,0.6993,0.0602,,,699.3,,60.2
15.1567,0.6972,0.0594,,,697.2,,59.4
15.16,0.6975,0.0584,,,697.5,,58.4
15.1633,0.6975,0.0595,,,697.5,,59.5
15.1667,0.7008,0.0614,,,700.8,,61.4
15.17,0.6996,0.0612,,,699.6,,61.2
15.1733,0.7002,0.0611,,,700.2,,61.1
15.1767,0.7038,0.0641,,,703.8,,64.1
15.18,0.7056,0.0671,,,705.6,,67.1
15.1833,0.7059,0.066,,,705.9,,66
15.1867,0.7044,0.0643,,,704.4,,64.3
15.19,0.7026,0.0644,,,702.6,,64.4
15.1933,0.7056,0.0638,,,705.6,,63.8
15.1967,0.7023,0.0638,,,702.3,,63.8
15.2,0.7065,0.0657,,,706.5,,65.7
15.2033,0.7041,0.064,,,704.1,,64
15.2067,0.6993,0.0586,,,699.3,,58.6
15.21,0.6972,0.0577,,,697.2,,57.7
15.2133,0.7047,0.0626,,,704.7,,62.6
15.2167,0.7074,0.0679,,,707.4,,67.9
15.22,0.7113,0.07,,,711.3,,70
15.2233,0.7098,0.0682,,,709.8,,68.2
15.2267,0.7059,0.0656,,,705.9,,65.6
15.23,0.7083,0.0663,,,708.3,,66.3
15.2333,0.7107,0.0692,,,710.7,,69.2
15.2367,0.7134,0.0722,,,713.4,,72.2
15.24,0.7155,0.0731,,,715.5,,73.1
15.2433,0.711,0.0697,,,711,,69.7
15.2467,0.7092,0.066,,,709.2,,66
15.25,0.7071,0.0668,,,707.1,,66.8
15.2533,0.7125,0.0675,,,712.5,,67.5
15.2567,0.7053,0.0655,,,705.3,,65.5
15.26,0.7095,0.0647,,,709.5,,64.7
15.2633,0.7056,0.0641,,,705.6,,64.1
15.2667,0.7059,0.0621,,,705.9,,62.1
15.27,0.705,0.0631,,,705,,63.1
15.2733,0.7131,0.0682,,,713.1,,68.2
15.2767,0.7146,0.0733,,,714.6,,73.3
15.28,0.7206,0.0755,,,720.6,,75.5
15.2833,0.7164,0.0735,,,716.4,,73.5
15.2867,0.7134,0.0695,,,713.4,,69.5
15.29,0.7119,0.0682,,,711.9,,68.2
15.2933,0.7137,0.0685,,,713.7,,68.5
15.2967,0.7098,0.0676,,,709.8,,67.6
15.3,0.7137,0.067,,,713.7,,67
15.3033,0.7092,0.0665,,,709.2,,66.5
15.3067,0.7101,0.0646,,,710.1,,64.6
15.31,0.7086,0.0641,,,708.6,,64.1
15.3133,0.7122,0.067,,,712.2,,67
15.3167,0.714,0.0699,,,714,,69.9
15.32,0.717,0.0702,,,717,,70.2
15.3233,0.7119,0.0684,,,711.9,,68.4
15.3267,0.7128,0.0659,,,712.8,,65.9
15.33,0.7098,0.0648,,,709.8,,64.8
15.3333,0.7119,0.0661,,,711.9,,66.1
15.3367,0.7149,0.0689,,,714.9,,68.9
15.34,0.7173,0.0711,,,717.3,,71.1
15.3433,0.7155,0.0698,,,715.5,,69.8
15.3467,0.7131,0.0664,,,713.1,,66.4
15.35,0.7137,0.0671,,,713.7,,67.1
15.3533,0.7179,0.0719,,,717.9,,71.9
15.3567,0.7209,0.0733,,,720.9,,73.3
15.36,0.7164,0.0697,,,716.4,,69.7
15.3633,0.7134,0.0669,,,713.4,,66.9
15.3667,0.7173,0.069,,,717.3,,69
15.37,0.7212,0.0747,,,721.2,,74.7
15.3733,0.7272,0.0796,,,727.2,,79.6
15.3767,0.7296,0.0813,,,729.6,,81.3
15.38,0.7296,0.082,,,729.6,,82
15.3833,0.7296,0.0824,,,729.6,,82.4
15.3867,0.7317,0.0815,,,731.7,,81.5
15.39,0.7263,0.08,,,726.3,,80
15.3933,0.7272,0.078,,,727.2,,78
15.3967,0.7263,0.0762,,,726.3,,76.2
15.4,0.7209,0.0748,,,720.9,,74.8
15.4033,0.7194,0.0677,,,719.4,,67.7
15.4067,0.7029,0.0551,,,702.9,,55.1
15.41,0.6996,0.0503,,,699.6,,50.3
15.4133,0.7038,0.0541,,,703.8,,54.1
15.4167,0.7032,0.0533,,,703.2,,53.3
15.42,0.6951,0.0468,,,695.1,,46.8
15.4233,0.693,0.0422,,,693,,42.2
15.4267,0.6912,0.0413,,,691.2,,41.3
15.43,0.693,0.045,,,693,,45
15.4333,0.7023,0.0495,,,702.3,,49.5
15.4367,0.6978,0.0504,,,697.8,,50.4
15.44,0.7056,0.0538,,,705.6,,53.8
15.4433,0.7101,0.0607,,,710.1,,60.7
15.4467,0.7128,0.0615,,,712.8,,61.5
15.45,0.7068,0.0579,,,706.8,,57.9
15.4533,0.7107,0.0577,,,710.7,,57.7
15.4567,0.7065,0.0583,,,706.5,,58.3
15.46,0.7119,0.0586,,,711.9,,58.6
15.4633,0.7083,0.0592,,,708.3,,59.2
15.4667,0.7092,0.0563,,,709.2,,56.3
15.47,0.7026,0.0529,,,702.6,,52.9
15.4733,0.7074,0.055,,,707.4,,55
15.4767,0.7095,0.0585,,,709.5,,58.5
15.48,0.7098,0.0581,,,709.8,,58.1
15.4833,0.7077,0.0561,,,707.7,,56.1
15.4867,0.7074,0.055,,,707.4,,55
15.49,0.7059,0.0548,,,705.9,,54.8
15.4933,0.7074,0.0547,,,707.4,,54.7
15.4967,0.7077,0.0555,,,707.7,,55.5
15.5,0.7092,0.0572,,,709.2,,57.2
15.5033,0.7071,0.0549,,,707.1,,54.9
15.5067,0.7077,0.0537,,,707.7,,53.7
15.51,0.7284,0.078,,,728.4,,78
15.5133,0.8004,0.1451,,,800.4,,145.1
15.5167,0.8796,0.2278,,,879.6,,227.8
15.52,0.9069,0.2514,,,906.9,,251.4
15.5233,0.804,0.1523,,,804,,152.3
15.5267,0.6006,-0.0583,,,600.6,,-58.3
15.53,0.3198,-0.3271,,,319.8,,-327.1
15.5333,0.0462,-0.6132,,,46.2,,-613.2
15.5367,-0.2079,-0.8523,,,-207.9,,-852.3
15.54,-0.3048,-0.9575,,,-304.8,,-957.5
15.5433,-0.2562,-0.8999,,,-256.2,,-899.9
15.5467,-0.0591,-0.7063,,,-59.1,,-706.3
15.55,0.2139,-0.4289,,,213.9,,-428.9
15.5533,0.4587,-0.1848,,,458.7,,-184.8
15.5567,0.5577,-0.0885,,,557.7,,-88.5
15.56,0.5304,-0.1086,,,530.4,,-108.6
15.5633,0.5184,-0.1289,,,518.4,,-128.9
15.5667,0.5358,-0.1051,,,535.8,,-105.1
15.57,0.5823,-0.0593,,,582.3,,-59.3
15.5733,0.6312,-0.0147,,,631.2,,-14.7
15.5767,0.6528,0.0133,,,652.8,,13.3
15.58,0.6705,0.026,,,670.5,,26
15.5833,0.6792,0.0365,,,679.2,,36.5
15.5867,0.6882,0.0453,,,688.2,,45.3
15.59,0.6918,0.0496,,,691.8,,49.6
15.5933,0.6987,0.0533,,,698.7,,53.3
15.5967,0.6975,0.0571,,,697.5,,57.1
15.6,0.7071,0.0611,,,707.1,,61.1
15.6033,0.7074,0.0655,,,707.4,,65.5
15.6067,0.7104,0.0658,,,710.4,,65.8
15.61,0.7065,0.0631,,,706.5,,63.1
15.6133,0.708,0.0639,,,708,,63.9
15.6167,0.711,0.0665,,,711,,66.5
15.62,0.7095,0.0659,,,709.5,,65.9
15.6233,0.7083,0.0634,,,708.3,,63.4
15.6267,0.7065,0.0616,,,706.5,,61.6
15.63,0.705,0.062,,,705,,62
15.6333,0.7119,0.0644,,,711.9,,64.4
15.6367,0.7071,0.0652,,,707.1,,65.2
15.64,0.7104,0.0627,,,710.4,,62.7
15.6433,0.7029,0.0597,,,702.9,,59.7
15.6467,0.7056,0.0586,,,705.6,,58.6
15.65,0.7023,0.0587,,,702.3,,58.7
15.6533,0.7077,0.0601,,,707.7,,60.1
15.6567,0.7059,0.0619,,,705.9,,61.9
15.66,0.7071,0.0606,,,707.1,,60.6
15.6633,0.7035,0.0569,,,703.5,,56.9
15.6667,0.6993,0.0547,,,699.3,,54.7
15.67,0.6993,0.0519,,,699.3,,51.9
15.6733,0.6915,0.0454,,,691.5,,45.4
15.6767,0.6864,0.0411,,,686.4,,41.1
15.68,0.6924,0.0444,,,692.4,,44.4
15.6833,0.6945,0.0492,,,694.5,,49.2
15.6867,0.6942,0.0474,,,694.2,,47.4
15.69,0.6873,0.0402,,,687.3,,40.2
15.6933,0.6807,0.0341,,,680.7,,34.1
15.6967,0.6777,0.0317,,,677.7,,31.7
15.7,0.6798,0.031,,,679.8,,31
15.7033,0.6735,0.0286,,,673.5,,28.6
15.7067,0.6714,0.023,,,671.4,,23
15.71,0.663,0.0163,,,663,,16.3
15.7133,0.66,0.0131,,,660,,13.1
15.7167,0.6597,0.0126,,,659.7,,12.6
15.72,0.6579,0.0099,,,657.9,,9.9
15.7233,0.6507,0.0051,,,650.7,,5.1
15.7267,0.6483,-0.0006,,,648.3,,-0.6
15.73,0.6378,-0.0078,,,637.8,,-7.8
15.7333,0.6357,-0.0125,,,635.7,,-12.5
15.7367,0.6327,-0.0134,,,632.7,,-13.4
15.74,0.6312,-0.0168,,,631.2,,-16.8
15.7433,0.6228,-0.0232,,,622.8,,-23.2
15.7467,0.6201,-0.0277,,,620.1,,-27.7
15.75,0.6147,-0.0313,,,614.7,,-31.3
15.7533,0.6141,-0.034,,,614.1,,-34
15.7567,0.6111,-0.0335,,,611.1,,-33.5
15.76,0.6156,-0.0339,,,615.6,,-33.9
15.7633,0.6054,-0.038,,,605.4,,-38
15.7667,0.6069,-0.0424,,,606.9,,-42.4
15.77,0.5979,-0.0462,,,597.9,,-46.2
15.7733,0.6003,-0.0481,,,600.3,,-48.1
15.7767,0.5979,-0.0459,,,597.9,,-45.9
15.78,0.6081,-0.041,,,608.1,,-41
15.7833,0.6081,-0.0348,,,608.1,,-34.8
15.7867,0.6207,-0.0279,,,620.7,,-27.9
15.79,0.6231,-0.0213,,,623.1,,-21.3
15.7933,0.6351,-0.0113,,,635.1,,-11.3
15.7967,0.6492,0.0034,,,649.2,,3.4
